time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource,slab_depth,grid_code
2020-02-01 02:12:51.470000+00:00,40.1468333,-123.8533333,22.04,2.06,md,22.0,69.0,0.04785,0.15,nc,nc73334331,2020-02-11T19:01:04.030Z,"4km NW of Redway, CA",earthquake,0.72,0.41,0.116,16.0,reviewed,nc,nc,23.35120847109924,47
2021-05-17 06:36:10.320000+00:00,40.1201667,-123.9213333,18.04,2.79,md,22.0,64.0,0.02063,0.14,nc,nc73563565,2021-07-24T21:07:34.040Z,"8km W of Redway, CA",earthquake,0.44,0.36,0.142,50.0,reviewed,nc,nc,22.391611776397376,47
2019-12-04 19:40:14.800000+00:00,40.144,-123.844,22.38,3.17,ml,33.0,63.0,0.05126,0.1,nc,nc73311641,2020-02-29T19:52:44.040Z,"3km NNW of Redway, CA",earthquake,0.21,0.23,0.377,35.0,reviewed,nc,nc,23.534432449316014,47
2022-08-15 06:19:36.070000+00:00,40.1486667,-123.843,22.68,2.18,md,33.0,53.0,0.05484,0.15,nc,nc73768295,2022-08-16T00:45:10.394Z,"4km NNW of Redway, CA",earthquake,0.29,0.3,0.176,35.0,reviewed,nc,nc,23.519501020208782,47
2022-03-09 09:07:42.820000+00:00,40.1418333,-123.8381667,22.06,2.28,md,28.0,60.0,0.05169,0.12,nc,nc73703226,2022-03-09T12:38:16.728Z,"3km NNW of Redway, CA",earthquake,0.24,0.26,0.145,28.0,reviewed,nc,nc,23.65322293982952,47
2008-07-12 13:00:35.150000+00:00,40.0536667,-123.828,22.943,2.52,md,21.0,128.0,0.1748,0.12,nc,nc40220580,2017-01-18T11:46:30.701Z,"4 km WSW of Benbow, California",earthquake,0.42,1.05,0.177,22.0,reviewed,nc,nc,24.44503191728299,47
2013-03-11 00:20:43.980000+00:00,40.144,-123.8178333,20.509,2.08,md,27.0,77.0,0.09369,0.15,nc,nc71951585,2017-01-31T06:36:31.690Z,"2 km N of Redway, California",earthquake,0.3,0.37,0.105,20.0,reviewed,nc,nc,23.999206200432255,47
2015-05-06 20:37:19.100000+00:00,40.1418333,-123.8241667,22.209,2.75,md,24.0,77.0,0.0955,0.11,nc,nc72444386,2022-07-31T04:51:28.604Z,"2 km N of Redway, California",earthquake,0.26,0.35,0.153,43.0,reviewed,nc,nc,23.901891381613456,47
2015-05-07 07:05:30.320000+00:00,40.142,-123.8226667,22.349,2.03,md,19.0,78.0,0.0955,0.1,nc,nc72444571,2017-02-07T18:47:13.470Z,"2 km N of Redway, California",earthquake,0.38,0.45,0.203,19.0,reviewed,nc,nc,23.92736658016953,47
2014-11-18 16:26:25.230000+00:00,40.137,-123.8308333,21.009,2.0,md,20.0,79.0,0.1009,0.1,nc,nc72349376,2017-02-05T05:08:24.074Z,"1 km NNW of Redway, California",earthquake,0.3,0.43,0.091,16.0,reviewed,nc,nc,23.817339630914386,47
2015-03-22 21:01:29.900000+00:00,40.1456667,-123.8413333,22.1,2.13,md,16.0,74.0,0.09369,0.06,nc,nc72415885,2017-02-07T11:36:05.670Z,"3 km NNW of Redway, California",earthquake,0.22,0.31,0.131,19.0,reviewed,nc,nc,23.570122072793193,47
2011-07-01 13:27:38.810000+00:00,40.1373333,-123.8016667,22.74,2.05,md,13.0,79.0,0.0964,0.1,nc,nc71593615,2017-01-24T18:23:37.635Z,"2 km NE of Redway, California",earthquake,0.46,0.47,0.058,10.0,reviewed,nc,nc,24.333277547236627,47
2012-05-02 23:54:01.050000+00:00,40.1448333,-123.8276667,21.739,2.08,md,22.0,75.0,0.09279,0.14,nc,nc71774710,2017-01-27T17:10:14.111Z,"2 km N of Redway, California",earthquake,0.38,0.45,0.109,17.0,reviewed,nc,nc,23.818707196577662,47
2008-07-29 02:08:12.840000+00:00,40.1401667,-123.8555,18.837,2.09,md,18.0,119.0,0.1288,0.06,nc,nc40221295,2017-01-18T13:10:02.844Z,"3 km NW of Redway, California",earthquake,0.26,0.38,0.099,19.0,reviewed,nc,nc,23.360990011006745,47
2013-09-15 07:19:57.900000+00:00,40.1395,-123.8495,21.91,2.14,md,27.0,75.0,0.1009,0.14,nc,nc72070661,2017-02-01T13:23:55.600Z,"3 km NW of Redway, California",earthquake,0.31,0.4,0.134,37.0,reviewed,nc,nc,23.4682668876428,47
2012-08-11 10:39:20.140000+00:00,40.0925,-123.9486667,21.208,2.07,md,20.0,78.0,0.03604,0.13,nc,nc71829666,2017-01-28T08:37:52.052Z,"11 km WSW of Redway, California",earthquake,0.4,0.5,0.135,16.0,reviewed,nc,nc,22.147790012490304,47
2013-05-22 13:27:41.340000+00:00,40.1401667,-123.8345,22.579,2.14,md,20.0,79.0,0.0982,0.1,nc,nc71995896,2017-01-31T17:22:48.490Z,"2 km NNW of Redway, California",earthquake,0.35,0.4,0.143,26.0,reviewed,nc,nc,23.73002666643975,47
2011-09-21 01:05:45.020000+00:00,40.1496667,-123.8575,20.356,2.62,md,24.0,70.0,0.09279,0.2,nc,nc71650576,2017-01-25T06:47:10.500Z,"4 km NW of Redway, California",earthquake,0.39,0.46,0.139,45.0,reviewed,nc,nc,23.26035406281186,47
2020-02-28 00:22:09.600000+00:00,40.1353333,-123.8616667,22.73,2.21,md,32.0,68.0,0.0353,0.18,nc,nc73347425,2020-02-28T04:23:02.894Z,"4km WNW of Redway, CA",earthquake,0.44,0.32,0.151,35.0,reviewed,nc,nc,23.28976495988168,47
2019-12-05 00:20:44.300000+00:00,40.1461667,-123.8436667,22.36,2.04,md,20.0,67.0,0.05282,0.11,nc,nc73311701,2019-12-14T03:16:04.827Z,"3km NNW of Redway, CA",earthquake,0.34,0.3,0.094,15.0,reviewed,nc,nc,23.525173302595448,47
2017-12-25 15:49:23.440000+00:00,40.1428333,-123.8466667,20.96,2.17,md,17.0,74.0,0.09679,0.06,nc,nc72944231,2018-01-03T07:00:03.604Z,"3km NW of Redway, CA",earthquake,0.25,0.33,0.163,24.0,reviewed,nc,nc,23.495239980073563,47
2017-04-21 06:28:49.580000+00:00,40.135,-123.8486667,21.75,2.03,md,21.0,77.0,0.1048,0.12,nc,nc72791686,2017-04-22T04:17:03.976Z,"2 km NW of Redway, California",earthquake,0.43,0.5,0.113,20.0,reviewed,nc,nc,23.514593600423606,47
2023-12-28 12:01:38.390000+00:00,40.1458333,-123.8471667,22.24,2.26,md,35.0,52.0,0.05944,0.13,nc,nc73982056,2024-01-04T14:21:12.663Z,"4 km NW of Redway, CA",earthquake,0.26,0.32,0.181,34.0,reviewed,nc,nc,23.465341889705517,47
2015-05-06 19:49:32.520000+00:00,40.1423333,-123.8231667,21.729,2.73,md,26.0,77.0,0.0955,0.11,nc,nc72444356,2022-07-31T04:49:40.331Z,"2 km N of Redway, California",earthquake,0.3,0.39,0.142,39.0,reviewed,nc,nc,23.916150567404582,47
2020-01-17 13:47:46.380000+00:00,40.1411667,-123.8435,22.98,3.1,ml,30.0,61.0,0.04987,0.16,nc,nc73328466,2020-04-08T19:40:18.040Z,"3km NW of Redway, CA",earthquake,0.32,0.31,0.366,47.0,reviewed,nc,nc,23.563162690905745,47
2009-02-27 22:27:58.260000+00:00,40.161,-123.848,22.187,2.31,md,16.0,113.0,0.1144,0.13,nc,nc40232406,2017-01-20T00:03:59.690Z,"4 km NNW of Redway, California",earthquake,0.45,0.71,0.106,24.0,reviewed,nc,nc,23.344104995689907,48
2009-08-03 21:25:36.810000+00:00,40.2168333,-123.8265,-0.937,2.07,md,11.0,99.0,0.09099,0.12,nc,nc71259711,2017-01-20T15:09:15.048Z,"1 km S of Miranda, California",earthquake,0.36,1.18,0.203,17.0,reviewed,nc,nc,23.336407178624135,48
2019-05-08 11:39:15.120000+00:00,40.1638333,-123.8643333,22.97,2.13,md,24.0,61.0,0.05714,0.12,nc,nc73178780,2019-05-09T05:53:02.809Z,"6km NW of Redway, CA",earthquake,0.34,0.35,0.175,17.0,reviewed,nc,nc,23.044632886746676,48
2018-02-09 13:36:46.150000+00:00,40.153,-123.8588333,22.69,2.13,md,13.0,134.0,0.08957,0.08,nc,nc72966651,2018-02-10T05:58:02.875Z,"5km NW of Redway, CA",earthquake,0.43,0.44,0.274,17.0,reviewed,nc,nc,23.21427512701824,48
2016-12-02 11:21:57.360000+00:00,40.1501667,-123.8448333,22.74,2.57,md,23.0,71.0,0.08919,0.11,nc,nc72731930,2017-02-11T08:58:20.279Z,"3 km NNW of Redway, California",earthquake,0.26,0.3,0.106,32.0,reviewed,nc,nc,23.47642712477743,48
2013-06-26 04:12:08.450000+00:00,40.4848333,-123.9925,6.112,2.5,md,20.0,87.0,0.04865,0.14,nc,nc72015675,2022-07-25T17:19:23.775Z,"9 km E of Scotia, California",earthquake,0.34,0.59,0.102,25.0,reviewed,nc,nc,19.071305128458892,49
2021-10-07 02:40:05.340000+00:00,40.4826667,-123.8993333,19.72,2.0,md,23.0,66.0,0.06265,0.11,nc,nc73636440,2021-10-07T20:06:13.088Z,"18km E of Rio Dell, CA",earthquake,0.24,0.42,0.134,16.0,reviewed,nc,nc,20.574683345071392,49
2018-03-27 22:54:41.190000+00:00,40.5138333,-123.9008333,20.32,2.55,md,24.0,63.0,0.1066,0.11,nc,nc72990650,2018-03-30T05:01:18.844Z,"17km ESE of Hydesville, CA",earthquake,0.29,0.41,0.136,34.0,reviewed,nc,nc,20.441666024359503,49
2015-11-12 04:27:59.790000+00:00,40.5413333,-123.9938333,5.6,2.06,md,19.0,62.0,0.1054,0.14,nc,nc72554506,2017-02-08T17:12:59.470Z,"8 km E of Hydesville, California",earthquake,0.45,0.89,0.11,19.0,reviewed,nc,nc,18.863027184072184,49
2009-03-03 13:32:19.850000+00:00,40.5143333,-123.8931667,20.04,2.62,md,15.0,96.0,0.1991,0.1,nc,nc40232592,2017-01-20T00:23:39.755Z,"13 km NNE of Redcrest, California",earthquake,0.42,0.56,0.196,18.0,reviewed,nc,nc,20.573210613320505,49
2008-07-25 01:10:34.410000+00:00,40.5138333,-123.9635,19.039,2.17,md,18.0,88.0,0.1396,0.15,nc,nc40221128,2017-01-18T12:48:11.318Z,"11 km ESE of Hydesville, California",earthquake,0.37,0.6,0.153,21.0,reviewed,nc,nc,19.42067330536556,49
2008-07-25 08:31:50.190000+00:00,40.4995,-123.9648333,19.319,2.96,ml,17.0,91.0,0.1324,0.09,nc,nc40221138,2017-01-18T12:49:14.790Z,"11 km N of Redcrest, California",earthquake,0.36,0.44,0.217,10.0,reviewed,nc,nc,19.444395966595877,49
2022-12-20 16:07:39.470000+00:00,40.6583333,-123.89,19.89,2.17,md,21.0,61.0,0.05742,0.1,nc,nc73821726,2022-12-26T21:27:08.053Z,"21km NE of Hydesville, CA",earthquake,0.29,0.41,0.232,22.0,reviewed,nc,nc,20.396848413946174,50
2014-09-04 00:34:57.130000+00:00,40.6105,-123.916,19.908,2.45,md,32.0,45.0,0.1775,0.09,nc,nc72290906,2017-02-04T13:25:59.010Z,"16 km ENE of Hydesville, California",earthquake,0.23,0.37,0.153,29.0,reviewed,nc,nc,19.98019422530213,50
2018-01-02 19:06:06.170000+00:00,40.6948333,-123.9631667,18.73,2.19,md,17.0,71.0,0.1325,0.09,nc,nc72947931,2018-01-05T01:36:02.837Z,"16km ESE of Pine Hills, CA",earthquake,0.3,0.46,0.066,18.0,reviewed,nc,nc,19.174076397907676,50
2022-12-20 14:10:59.980000+00:00,40.7291667,-123.8398333,19.47,2.66,md,29.0,59.0,0.04863,0.09,nc,nc73821551,2023-02-28T23:06:34.040Z,"21km SE of Blue Lake, CA",earthquake,0.25,0.18,0.14,23.0,reviewed,nc,nc,21.365974116762228,50
2008-04-04 17:11:26.150000+00:00,40.6741667,-123.9241667,19.556,2.31,md,17.0,93.0,0.164,0.09,nc,nc40214567,2017-01-18T02:36:59.654Z,"20 km NE of Hydesville, California",earthquake,0.33,0.45,0.143,20.0,reviewed,nc,nc,19.818676748984295,50
2022-12-20 12:04:41.050000+00:00,40.7355,-123.8405,19.76,2.81,md,27.0,59.0,0.05034,0.12,nc,nc73821296,2023-02-28T23:06:33.040Z,"20km SE of Blue Lake, CA",earthquake,0.39,0.26,0.139,21.0,reviewed,nc,nc,21.363403358433793,50
2016-07-17 21:30:22.380000+00:00,40.5663333,-123.9135,19.31,2.0,md,24.0,86.0,0.1568,0.11,nc,nc72662681,2017-02-10T16:48:58.842Z,"15 km E of Hydesville, California",earthquake,0.31,0.47,0.103,18.0,reviewed,nc,nc,20.096193312462386,50
2022-12-15 19:33:28.750000+00:00,40.7115,-123.814,20.84,2.54,md,32.0,54.0,0.06633,0.11,nc,nc73819026,2023-02-18T22:04:14.040Z,"24km SE of Blue Lake, CA",earthquake,0.24,0.36,0.118,29.0,reviewed,nc,nc,21.825949687942064,50
2023-10-27 07:04:19.620000+00:00,40.8506667,-123.8725,20.01,2.01,md,32.0,74.0,0.1088,0.14,nc,nc73951985,2023-10-27T20:14:11.166Z,"10 km ESE of Blue Lake, CA",earthquake,0.26,0.26,0.256,28.0,reviewed,nc,nc,21.107135274071634,51
2023-03-03 08:33:00.020000+00:00,40.7678333,-123.8628333,1.49,2.02,md,20.0,110.0,0.0601,0.16,nc,nc73854886,2023-03-03T23:35:19.403Z,"16km SE of Blue Lake, CA",earthquake,0.26,0.66,0.272,21.0,reviewed,nc,nc,21.0192426494975,51
2008-03-13 08:06:26.160000+00:00,40.8238333,-123.8533333,14.413,2.0,md,6.0,217.0,0.3856,0.05,nc,nc71104386,2017-01-18T00:21:30.131Z,"12 km ESE of Blue Lake, California",earthquake,0.78,2.12,0.222,7.0,reviewed,nc,nc,21.363982569437617,51
2015-10-05 23:51:50.210000+00:00,40.9695,-123.8455,18.192,2.02,md,8.0,225.0,0.4288,0.09,nc,nc72535831,2017-02-08T12:37:39.508Z,Northern California,earthquake,2.95,5.29,0.191,6.0,reviewed,nc,nc,22.22156095501383,52
2023-08-15 06:32:33.980000+00:00,41.0021667,-123.8226667,20.77,2.07,md,28.0,93.0,0.1444,0.12,nc,nc73924291,2023-08-17T18:15:13.223Z,"18 km WNW of Willow Creek, CA",earthquake,0.26,0.34,0.124,24.0,reviewed,nc,nc,22.88486882734199,52
2014-07-17 00:41:04.910000+00:00,40.9928333,-123.9318333,2.44,2.62,md,22.0,150.0,0.191,0.13,nc,nc72258726,2022-07-26T21:03:17.897Z,"9 km ENE of Fieldbrook, California",earthquake,0.3,0.41,0.126,33.0,reviewed,nc,nc,20.729887391070797,52
2019-02-23 05:38:46.120000+00:00,41.0273333,-123.8003333,22.18,2.18,md,20.0,53.0,0.1608,0.11,nc,nc73144721,2019-02-26T05:05:03.759Z,"17km NW of Willow Creek, CA",earthquake,0.35,0.64,0.171,16.0,reviewed,nc,nc,23.511228909033775,52
2020-06-21 01:57:20.980000+00:00,40.092,-123.7411667,21.97,2.7,md,35.0,77.0,0.1128,0.15,nc,nc73412801,2020-08-30T00:00:58.040Z,"8km ESE of Redway, CA",earthquake,0.26,0.32,0.17,37.0,reviewed,nc,nc,25.777502694523484,56
2022-09-05 13:40:09.430000+00:00,40.0238333,-123.7751667,17.26,2.73,md,31.0,86.0,0.08228,0.16,nc,nc73775750,2022-11-15T19:05:41.040Z,"12km SSE of Redway, CA",earthquake,0.32,0.49,0.122,36.0,reviewed,nc,nc,25.60619289073202,56
2011-03-08 14:30:00.300000+00:00,40.1103333,-123.7951667,21.109,2.06,md,22.0,89.0,0.1135,0.09,nc,nc71539606,2017-01-24T03:22:48.780Z,"1 km N of Garberville, California",earthquake,0.25,0.28,0.118,25.0,reviewed,nc,nc,24.64208352889524,56
2015-12-20 19:51:11.780000+00:00,40.0911667,-123.6818333,20.81,2.26,md,31.0,78.0,0.1135,0.12,nc,nc72570136,2017-02-08T22:17:00.620Z,"9 km ENE of Benbow, California",earthquake,0.2,0.31,0.137,25.0,reviewed,nc,nc,26.94366213689994,56
2018-08-23 08:05:10.120000+00:00,40.131,-123.7971667,21.81,2.04,md,22.0,82.0,0.09827,0.12,nc,nc73074570,2018-08-23T23:50:02.883Z,"2km ENE of Redway, CA",earthquake,0.35,0.4,0.159,25.0,reviewed,nc,nc,24.459865404304967,56
2014-01-18 11:33:59.180000+00:00,40.1116667,-123.7363333,21.691,2.07,md,31.0,82.0,0.09279,0.1,nc,nc72142740,2017-02-02T22:58:12.840Z,"5 km ENE of Garberville, California",earthquake,0.25,0.3,0.089,30.0,reviewed,nc,nc,25.73309709044237,56
2022-07-02 07:51:22.870000+00:00,40.0841667,-123.6978333,22.61,2.06,md,28.0,66.0,0.07404,0.16,nc,nc73753416,2022-07-02T11:31:10.991Z,"11km ESE of Redway, CA",earthquake,0.35,0.41,0.208,31.0,reviewed,nc,nc,26.670765374788,56
2018-09-02 01:37:59.430000+00:00,40.1176667,-123.7766667,20.65,2.06,md,17.0,122.0,0.09922,0.09,nc,nc73079260,2018-09-06T19:15:03.830Z,"4km E of Redway, CA",earthquake,0.31,0.35,0.168,18.0,reviewed,nc,nc,24.93316921204209,56
2021-08-18 13:04:52.420000+00:00,40.0785,-123.6861667,22.16,2.12,md,22.0,97.0,0.1247,0.11,nc,nc73611556,2021-08-24T18:26:11.183Z,"13km ESE of Redway, CA",earthquake,0.31,0.46,0.114,15.0,reviewed,nc,nc,26.94538729577563,56
2011-08-09 21:59:53.360000+00:00,40.0425,-123.7836667,15.729,2.56,md,33.0,108.0,0.1432,0.21,nc,nc71616480,2017-01-24T23:58:27.590Z,"2 km S of Benbow, California",earthquake,0.4,0.59,0.161,33.0,reviewed,nc,nc,25.32265083070329,56
2016-02-29 07:51:19.210000+00:00,40.0073333,-123.6856667,8.37,2.31,md,16.0,95.0,0.1135,0.12,nc,nc72599715,2017-02-10T02:04:31.720Z,"10 km SE of Benbow, California",earthquake,0.46,0.79,0.088,27.0,reviewed,nc,nc,27.44415805736382,56
2011-08-09 21:39:03.620000+00:00,40.0441667,-123.7803333,16.489,2.84,md,24.0,110.0,0.1459,0.14,nc,nc71616450,2022-07-23T02:51:28.008Z,"2 km S of Benbow, California",earthquake,0.3,0.57,0.194,26.0,reviewed,nc,nc,25.37343430433582,56
2020-10-20 07:45:28.160000+00:00,40.0985,-123.7961667,20.63,2.02,md,21.0,89.0,0.008206,0.13,nc,nc73473046,2020-10-29T18:32:04.883Z,"3km SE of Redway, CA",earthquake,0.33,0.33,0.15,19.0,reviewed,nc,nc,24.706602610615167,56
2012-08-24 21:57:47.690000+00:00,40.0273333,-123.788,16.679,2.06,md,25.0,117.0,0.1423,0.16,nc,nc71836901,2017-01-28T10:21:41.640Z,"4 km S of Benbow, California",earthquake,0.24,0.34,0.113,25.0,reviewed,nc,nc,25.351447645444857,56
2011-10-17 04:52:20.420000+00:00,40.0358333,-123.7955,15.896,2.32,md,28.0,112.0,0.1351,0.12,nc,nc71665216,2017-01-25T10:22:20.890Z,Northern California,earthquake,0.26,0.35,0.086,26.0,reviewed,nc,nc,25.154626966743727,56
2014-01-08 20:51:22.880000+00:00,40.1115,-123.738,21.581,2.07,md,32.0,82.0,0.09369,0.09,nc,nc72138971,2017-02-02T20:43:36.130Z,"5 km ENE of Garberville, California",earthquake,0.23,0.24,0.11,30.0,reviewed,nc,nc,25.702106094354033,56
2022-01-14 02:24:29.390000+00:00,40.0253333,-123.7531667,18.05,2.48,md,35.0,94.0,0.08488,0.16,nc,nc73678171,2022-03-19T22:08:00.040Z,"12km SSE of Redway, CA",earthquake,0.3,0.4,0.109,38.0,reviewed,nc,nc,26.003802939269328,56
2011-08-09 21:38:40.840000+00:00,40.0428333,-123.7823333,15.399,2.09,md,25.0,115.0,0.1441,0.22,nc,nc71616455,2017-01-24T23:58:06.337Z,"2 km S of Benbow, California",earthquake,0.54,0.66,0.106,18.0,reviewed,nc,nc,25.34519141765755,56
2008-12-04 09:44:08.760000+00:00,40.0375,-123.639,-1.184,2.58,md,24.0,117.0,0.1694,0.23,nc,nc40227240,2017-01-19T02:38:44.880Z,"12 km ESE of Benbow, California",earthquake,0.41,2.01,0.171,24.0,reviewed,nc,nc,28.19111148838013,56
2021-10-16 06:18:08.570000+00:00,40.0483333,-123.798,17.36,2.0,md,28.0,84.0,0.09892,0.17,nc,nc73640160,2021-10-16T21:50:10.843Z,"8km SSE of Redway, CA",earthquake,0.45,0.6,0.087,24.0,reviewed,nc,nc,25.01746753067083,56
2011-12-23 09:53:10.290000+00:00,40.1018333,-123.7883333,19.839,2.01,md,29.0,86.0,0.118,0.15,nc,nc71698420,2017-01-25T23:51:33.860Z,"0 km ENE of Garberville, California",earthquake,0.3,0.36,0.112,26.0,reviewed,nc,nc,24.828452453904607,56
2023-09-13 12:33:31.160000+00:00,40.1086667,-123.7851667,21.76,2.28,md,36.0,46.0,0.005138,0.14,nc,nc73936326,2023-09-13T22:45:14.577Z,"4 km ESE of Redway, CA",earthquake,0.29,0.32,0.119,29.0,reviewed,nc,nc,24.839025745085124,56
2021-03-30 06:37:38.460000+00:00,40.0283333,-123.7698333,18.26,2.06,md,22.0,85.0,0.07855,0.18,nc,nc73541626,2021-03-30T21:07:07.902Z,"11km SSE of Redway, CA",earthquake,0.33,0.37,0.157,18.0,reviewed,nc,nc,25.674203029582614,56
2008-04-23 04:25:19.620000+00:00,40.0905,-123.7665,19.113,2.3,md,23.0,122.0,0.1207,0.13,nc,nc40215840,2017-01-18T04:43:22.441Z,"2 km ESE of Garberville, California",earthquake,0.38,0.52,0.142,24.0,reviewed,nc,nc,25.311688537585116,56
2010-09-22 23:03:43.940000+00:00,40.1148333,-123.7681667,22.211,2.06,md,20.0,84.0,0.0991,0.11,nc,nc71458915,2017-01-23T00:57:38.590Z,"2 km NE of Garberville, California",earthquake,0.39,0.42,0.086,20.0,reviewed,nc,nc,25.110606554420286,56
2016-11-09 01:30:52.780000+00:00,40.0458333,-123.7618333,15.19,2.21,md,20.0,129.0,0.1622,0.08,nc,nc72722260,2017-02-11T06:34:01.090Z,"3 km SE of Benbow, California",earthquake,0.34,0.51,0.098,22.0,reviewed,nc,nc,25.705922141967545,56
2010-10-29 23:31:43.210000+00:00,40.1165,-123.7633333,20.349,2.15,md,24.0,84.0,0.0955,0.14,nc,nc71481066,2017-01-23T04:54:35.950Z,"3 km NE of Garberville, California",earthquake,0.35,0.45,0.124,21.0,reviewed,nc,nc,25.188431149446757,56
2019-03-18 23:36:26.020000+00:00,40.1171667,-123.7685,22.5,2.09,md,20.0,64.0,0.02046,0.1,nc,nc73153956,2019-03-19T04:28:02.735Z,"5km E of Redway, CA",earthquake,0.38,0.36,0.147,28.0,reviewed,nc,nc,25.088006439823957,56
2022-01-13 10:42:44.670000+00:00,40.0291667,-123.7556667,17.83,2.13,md,25.0,94.0,0.08064,0.13,nc,nc73677921,2022-01-19T11:39:11.952Z,"12km SSE of Redway, CA",earthquake,0.33,0.51,0.186,34.0,reviewed,nc,nc,25.93176697158221,56
2022-01-13 10:33:52.700000+00:00,40.0278333,-123.7545,19.3,2.75,md,31.0,93.0,0.08219,0.13,nc,nc73677916,2022-03-19T22:07:57.040Z,"12km SSE of Redway, CA",earthquake,0.32,0.36,0.162,38.0,reviewed,nc,nc,25.962342217816087,56
2014-03-14 04:02:34.300000+00:00,40.11,-123.779,20.441,2.05,md,21.0,88.0,0.1072,0.1,nc,nc72184761,2017-02-03T10:01:52.910Z,"1 km NE of Garberville, California",earthquake,0.3,0.37,0.153,27.0,reviewed,nc,nc,24.94390132903805,56
2012-12-03 05:55:19.700000+00:00,40.122,-123.7708333,21.911,2.01,md,17.0,83.0,0.09369,0.11,nc,nc71897516,2017-01-29T01:40:31.850Z,"3 km NE of Garberville, California",earthquake,0.33,0.39,0.148,22.0,reviewed,nc,nc,25.010752564394622,56
2011-11-05 13:59:38.910000+00:00,40.0868333,-123.6818333,20.419,2.03,md,26.0,79.0,0.1171,0.19,nc,nc71676066,2017-01-25T13:03:35.420Z,"8 km ENE of Benbow, California",earthquake,0.33,0.43,0.118,16.0,reviewed,nc,nc,26.97420111482714,56
2010-07-01 17:25:41.140000+00:00,40.254,-123.6276667,26.896,2.15,md,26.0,41.0,0.08108,0.13,nc,nc71418180,2017-01-22T15:11:20.470Z,"8 km N of Alderpoint, California",earthquake,0.39,0.77,0.092,23.0,reviewed,nc,nc,26.927353416357462,57
2012-11-19 20:04:45.340000+00:00,40.3493333,-123.6231667,23.952,2.05,md,20.0,44.0,0.1351,0.14,nc,nc71889651,2017-01-28T23:41:30.596Z,"14 km SW of Mad River, California",earthquake,0.43,0.78,0.154,14.0,reviewed,nc,nc,26.45961868856705,57
2010-03-22 03:37:40.900000+00:00,40.2603333,-123.7343333,23.534,2.04,md,21.0,48.0,0.06126,0.14,nc,nc71366840,2017-01-22T03:02:44.594Z,"7 km NE of Phillipsville, California",earthquake,0.42,0.33,0.159,18.0,reviewed,nc,nc,24.746196335581132,57
2013-12-10 07:20:46.900000+00:00,40.3325,-123.7568333,22.499,2.05,md,25.0,41.0,0.1063,0.11,nc,nc72118405,2017-02-02T02:51:50.150Z,"12 km NE of Myers Flat, California",earthquake,0.26,0.53,0.147,21.0,reviewed,nc,nc,23.866712413022263,57
2013-01-10 15:55:04.320000+00:00,40.3196667,-123.7495,22.184,2.83,md,25.0,38.0,0.0982,0.15,nc,nc71919066,2017-01-30T19:36:29.960Z,"11 km NNE of Miranda, California",earthquake,0.31,0.39,0.196,55.0,reviewed,nc,nc,24.08056986466971,57
2008-02-22 03:08:11.090000+00:00,40.526,-123.6061667,20.034,2.2,md,17.0,102.0,0.07117,0.16,nc,nc51196872,2017-01-17T21:58:13.588Z,"11 km NW of Mad River, California",earthquake,0.4,0.64,0.141,14.0,reviewed,nc,nc,26.177954165755743,58
2019-01-26 00:05:18.590000+00:00,40.5116667,-123.6516667,23.22,2.05,md,15.0,61.0,0.0683,0.04,nc,nc73136551,2019-02-05T23:10:04.113Z,"38km E of Hydesville, CA",earthquake,0.32,0.47,0.103,15.0,reviewed,nc,nc,25.21795507704494,58
2023-10-07 01:11:25.120000+00:00,40.5105,-123.7843333,22.23,2.05,md,40.0,63.0,0.08842,0.14,nc,nc73946486,2023-10-17T07:26:10.689Z,"27 km E of Hydesville, CA",earthquake,0.27,0.42,0.11,30.0,reviewed,nc,nc,22.547881211439663,58
2016-05-10 06:26:46.190000+00:00,40.3558333,-123.664,21.09,2.18,md,26.0,44.0,0.1387,0.08,nc,nc72633185,2022-08-02T22:03:30.397Z,"16 km SW of Mad River, California",earthquake,0.28,0.24,0.131,24.0,reviewed,nc,nc,25.574262371003805,58
2018-06-05 06:15:41.200000+00:00,40.4281667,-123.6508333,4.88,2.05,md,14.0,61.0,0.07783,0.05,nc,nc73025696,2018-06-06T00:49:01.127Z,"37km NNE of Redway, CA",earthquake,0.24,0.72,0.114,14.0,reviewed,nc,nc,25.5075574746385,58
2016-10-06 12:01:55.750000+00:00,40.441,-123.7463333,22.31,2.04,md,18.0,86.0,0.05856,0.1,nc,nc72708186,2017-02-11T02:39:44.007Z,"17 km ENE of Redcrest, California",earthquake,0.35,0.33,0.105,16.0,reviewed,nc,nc,23.5197384016289,58
2023-07-12 18:49:17.860000+00:00,40.4696667,-123.798,5.63,2.38,md,32.0,41.0,0.04651,0.17,nc,nc73911986,2023-07-13T01:07:12.525Z,"26 km E of Rio Dell, CA",earthquake,0.21,0.46,0.136,39.0,reviewed,nc,nc,22.42317488861232,58
2018-06-04 11:47:50.370000+00:00,40.4288333,-123.6468333,4.15,2.51,md,27.0,56.0,0.07509,0.18,nc,nc73025281,2018-06-05T03:58:01.533Z,"38km NNE of Redway, CA",earthquake,0.29,0.93,0.125,48.0,reviewed,nc,nc,25.59013715901573,58
