time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource,slab_depth,grid_code
2013-03-11 00:20:43.980000+00:00,40.144,-123.8178333,20.509,2.08,md,27.0,77.0,0.09369,0.15,nc,nc71951585,2017-01-31 06:36:31.690000+00:00,"2 km N of Redway, California",earthquake,0.3,0.37,0.105,20.0,reviewed,nc,nc,23.999323387920256,47
2011-07-01 13:27:38.810000+00:00,40.1373333,-123.8016667,22.74,2.05,md,13.0,79.0,0.0964,0.1,nc,nc71593615,2017-01-24 18:23:37.635000+00:00,"2 km NE of Redway, California",earthquake,0.46,0.47,0.058,10.0,reviewed,nc,nc,24.33331009996767,47
2021-05-17 06:36:10.320000+00:00,40.1201667,-123.9213333,18.04,2.79,md,22.0,64.0,0.02063,0.14,nc,nc73563565,2021-07-24 21:07:34.040000+00:00,"8km W of Redway, CA",earthquake,0.44,0.36,0.142,50.0,reviewed,nc,nc,22.391611776397376,47
2022-03-09 09:07:42.820000+00:00,40.1418333,-123.8381667,22.06,2.28,md,28.0,60.0,0.05169,0.12,nc,nc73703226,2022-03-09 12:38:16.728000+00:00,"3km NNW of Redway, CA",earthquake,0.24,0.26,0.145,28.0,reviewed,nc,nc,23.653382445672563,47
2022-04-05 23:31:22.050000+00:00,40.1418333,-123.8226667,22.9,2.04,md,26.0,78.0,0.04406,0.1,nc,nc73714841,2022-04-06 21:23:22.596000+00:00,"2km N of Redway, CA",earthquake,0.28,0.27,0.101,20.0,reviewed,nc,nc,23.928693934790633,47
2022-08-15 06:19:36.070000+00:00,40.1486667,-123.843,22.68,2.18,md,33.0,53.0,0.05484,0.15,nc,nc73768295,2022-08-16 00:45:10.394000+00:00,"4km NNW of Redway, CA",earthquake,0.29,0.3,0.176,35.0,reviewed,nc,nc,23.519527061221744,47
2008-07-12 13:00:35.150000+00:00,40.0536667,-123.828,22.943,2.52,md,21.0,128.0,0.1748,0.12,nc,nc40220580,2017-01-18 11:46:30.701000+00:00,"4 km WSW of Benbow, California",earthquake,0.42,1.05,0.177,22.0,reviewed,nc,nc,24.445031917282993,47
2012-05-02 23:54:01.050000+00:00,40.1448333,-123.8276667,21.739,2.08,md,22.0,75.0,0.09279,0.14,nc,nc71774710,2017-01-27 17:10:14.111000+00:00,"2 km N of Redway, California",earthquake,0.38,0.45,0.109,17.0,reviewed,nc,nc,23.818808108676702,47
2022-01-30 19:53:23.980000+00:00,40.1268333,-123.906,17.64,2.1,md,24.0,76.0,0.0163,0.11,nc,nc73686011,2022-02-01 06:54:14.637000+00:00,"7km W of Redway, CA",earthquake,0.27,0.32,0.234,27.0,reviewed,nc,nc,22.596840448786942,47
2009-08-03 21:25:36.810000+00:00,40.2168333,-123.8265,-0.937,2.07,md,11.0,99.0,0.09099,0.12,nc,nc71259711,2017-01-20 15:09:15.048000+00:00,"1 km S of Miranda, California",earthquake,0.36,1.18,0.203,17.0,reviewed,nc,nc,23.336864381859115,48
2009-02-27 22:27:58.260000+00:00,40.161,-123.848,22.187,2.31,md,16.0,113.0,0.1144,0.13,nc,nc40232406,2017-01-20 00:03:59.690000+00:00,"4 km NNW of Redway, California",earthquake,0.45,0.71,0.106,24.0,reviewed,nc,nc,23.344104995689907,48
2019-05-08 11:39:15.120000+00:00,40.1638333,-123.8643333,22.97,2.13,md,24.0,61.0,0.05714,0.12,nc,nc73178780,2019-05-09 05:53:02.809000+00:00,"6km NW of Redway, CA",earthquake,0.34,0.35,0.175,17.0,reviewed,nc,nc,23.044632886746676,48
2016-12-02 11:21:57.360000+00:00,40.1501667,-123.8448333,22.74,2.57,md,23.0,71.0,0.08919,0.11,nc,nc72731930,2017-02-11 08:58:20.279000+00:00,"3 km NNW of Redway, California",earthquake,0.26,0.3,0.106,32.0,reviewed,nc,nc,23.47642712477743,48
2018-02-09 13:36:46.150000+00:00,40.153,-123.8588333,22.69,2.13,md,13.0,134.0,0.08957,0.08,nc,nc72966651,2018-02-10 05:58:02.875000+00:00,"5km NW of Redway, CA",earthquake,0.43,0.44,0.274,17.0,reviewed,nc,nc,23.21427512701824,48
2021-10-07 02:40:05.340000+00:00,40.4826667,-123.8993333,19.72,2.0,md,23.0,66.0,0.06265,0.11,nc,nc73636440,2021-10-07 20:06:13.088000+00:00,"18km E of Rio Dell, CA",earthquake,0.24,0.42,0.134,16.0,reviewed,nc,nc,20.574683345071392,49
2013-06-26 04:12:08.450000+00:00,40.4848333,-123.9925,6.112,2.5,md,20.0,87.0,0.04865,0.14,nc,nc72015675,2022-07-25 17:19:23.775000+00:00,"9 km E of Scotia, California",earthquake,0.34,0.59,0.102,25.0,reviewed,nc,nc,19.07160954130889,49
2018-03-27 22:54:41.190000+00:00,40.5138333,-123.9008333,20.32,2.55,md,24.0,63.0,0.1066,0.11,nc,nc72990650,2018-03-30 05:01:18.844000+00:00,"17km ESE of Hydesville, CA",earthquake,0.29,0.41,0.136,34.0,reviewed,nc,nc,20.441666024359503,49
2015-11-12 04:27:59.790000+00:00,40.5413333,-123.9938333,5.6,2.06,md,19.0,62.0,0.1054,0.14,nc,nc72554506,2017-02-08 17:12:59.470000+00:00,"8 km E of Hydesville, California",earthquake,0.45,0.89,0.11,19.0,reviewed,nc,nc,18.86344473673121,49
2008-07-25 01:10:34.410000+00:00,40.5138333,-123.9635,19.039,2.17,md,18.0,88.0,0.1396,0.15,nc,nc40221128,2017-01-18 12:48:11.318000+00:00,"11 km ESE of Hydesville, California",earthquake,0.37,0.6,0.153,21.0,reviewed,nc,nc,19.421587402191562,49
2013-06-26 04:12:08.450000+00:00,40.4848333,-123.9925,6.112,2.5,md,20.0,87.0,0.04865,0.14,nc,nc72015675,2022-07-25 17:19:23.775000+00:00,"9 km E of Scotia, California",earthquake,0.34,0.59,0.102,25.0,reviewed,nc,nc,19.07160954130889,49
2009-03-03 13:32:19.850000+00:00,40.5143333,-123.8931667,20.04,2.62,md,15.0,96.0,0.1991,0.1,nc,nc40232592,2017-01-20 00:23:39.755000+00:00,"13 km NNE of Redcrest, California",earthquake,0.42,0.56,0.196,18.0,reviewed,nc,nc,20.573210613320505,49
2008-07-25 08:31:50.190000+00:00,40.4995,-123.9648333,19.319,2.96,ml,17.0,91.0,0.1324,0.09,nc,nc40221138,2017-01-18 12:49:14.790000+00:00,"11 km N of Redcrest, California",earthquake,0.36,0.44,0.217,10.0,reviewed,nc,nc,19.44441626078588,49
2022-12-15 19:33:28.750000+00:00,40.7115,-123.814,20.84,2.54,md,32.0,54.0,0.06633,0.11,nc,nc73819026,2023-02-18 22:04:14.040000+00:00,"24km SE of Blue Lake, CA",earthquake,0.24,0.36,0.118,29.0,reviewed,nc,nc,21.825949687942064,50
2008-04-04 17:11:26.150000+00:00,40.6741667,-123.9241667,19.556,2.31,md,17.0,93.0,0.164,0.09,nc,nc40214567,2017-01-18 02:36:59.654000+00:00,"20 km NE of Hydesville, California",earthquake,0.33,0.45,0.143,20.0,reviewed,nc,nc,19.818676748984295,50
2016-07-17 21:30:22.380000+00:00,40.5663333,-123.9135,19.31,2.0,md,24.0,86.0,0.1568,0.11,nc,nc72662681,2017-02-10 16:48:58.842000+00:00,"15 km E of Hydesville, California",earthquake,0.31,0.47,0.103,18.0,reviewed,nc,nc,20.096193312462386,50
2018-01-02 19:06:06.170000+00:00,40.6948333,-123.9631667,18.73,2.19,md,17.0,71.0,0.1325,0.09,nc,nc72947931,2018-01-05 01:36:02.837000+00:00,"16km ESE of Pine Hills, CA",earthquake,0.3,0.46,0.066,18.0,reviewed,nc,nc,19.173320148369676,50
2022-12-20 16:07:39.470000+00:00,40.6583333,-123.89,19.89,2.17,md,21.0,61.0,0.05742,0.1,nc,nc73821726,2022-12-26 21:27:08.053000+00:00,"21km NE of Hydesville, CA",earthquake,0.29,0.41,0.232,22.0,reviewed,nc,nc,20.396848413946174,50
2022-12-20 14:10:59.980000+00:00,40.7291667,-123.8398333,19.47,2.66,md,29.0,59.0,0.04863,0.09,nc,nc73821551,2023-02-28 23:06:34.040000+00:00,"21km SE of Blue Lake, CA",earthquake,0.25,0.18,0.14,23.0,reviewed,nc,nc,21.365974116762228,50
2022-12-20 12:04:41.050000+00:00,40.7355,-123.8405,19.76,2.81,md,27.0,59.0,0.05034,0.12,nc,nc73821296,2023-02-28 23:06:33.040000+00:00,"20km SE of Blue Lake, CA",earthquake,0.39,0.26,0.139,21.0,reviewed,nc,nc,21.363403358433793,50
2014-09-04 00:34:57.130000+00:00,40.6105,-123.916,19.908,2.45,md,32.0,45.0,0.1775,0.09,nc,nc72290906,2017-02-04 13:25:59.010000+00:00,"16 km ENE of Hydesville, California",earthquake,0.23,0.37,0.153,29.0,reviewed,nc,nc,19.98019422530213,50
2008-03-13 08:06:26.160000+00:00,40.8238333,-123.8533333,14.413,2.0,md,6.0,217.0,0.3856,0.05,nc,nc71104386,2017-01-18 00:21:30.131000+00:00,"12 km ESE of Blue Lake, California",earthquake,0.78,2.12,0.222,7.0,reviewed,nc,nc,21.363982569437617,51
2019-02-23 05:38:46.120000+00:00,41.0273333,-123.8003333,22.18,2.18,md,20.0,53.0,0.1608,0.11,nc,nc73144721,2019-02-26 05:05:03.759000+00:00,"17km NW of Willow Creek, CA",earthquake,0.35,0.64,0.171,16.0,reviewed,nc,nc,23.51122890903378,52
2014-07-17 00:41:04.910000+00:00,40.9928333,-123.9318333,2.44,2.62,md,22.0,150.0,0.191,0.13,nc,nc72258726,2022-07-26 21:03:17.897000+00:00,"9 km ENE of Fieldbrook, California",earthquake,0.3,0.41,0.126,33.0,reviewed,nc,nc,20.72800019433718,52
2015-10-05 23:51:50.210000+00:00,40.9695,-123.8455,18.192,2.02,md,8.0,225.0,0.4288,0.09,nc,nc72535831,2017-02-08 12:37:39.508000+00:00,Northern California,earthquake,2.95,5.29,0.191,6.0,reviewed,nc,nc,22.221560955013835,52
2021-08-18 13:04:52.420000+00:00,40.0785,-123.6861667,22.16,2.12,md,22.0,97.0,0.1247,0.11,nc,nc73611556,2021-08-24 18:26:11.183000+00:00,"13km ESE of Redway, CA",earthquake,0.31,0.46,0.114,15.0,reviewed,nc,nc,26.94538729577563,56
2014-01-18 11:33:59.180000+00:00,40.1116667,-123.7363333,21.691,2.07,md,31.0,82.0,0.09279,0.1,nc,nc72142740,2017-02-02 22:58:12.840000+00:00,"5 km ENE of Garberville, California",earthquake,0.25,0.3,0.089,30.0,reviewed,nc,nc,25.733262648778727,56
2022-01-13 10:42:44.670000+00:00,40.0291667,-123.7556667,17.83,2.13,md,25.0,94.0,0.08064,0.13,nc,nc73677921,2022-01-19 11:39:11.952000+00:00,"12km SSE of Redway, CA",earthquake,0.33,0.51,0.186,34.0,reviewed,nc,nc,25.93176697158221,56
2010-10-29 23:31:43.210000+00:00,40.1165,-123.7633333,20.349,2.15,md,24.0,84.0,0.0955,0.14,nc,nc71481066,2017-01-23 04:54:35.950000+00:00,"3 km NE of Garberville, California",earthquake,0.35,0.45,0.124,21.0,reviewed,nc,nc,25.188431149446757,56
2014-03-14 04:02:34.300000+00:00,40.11,-123.779,20.441,2.05,md,21.0,88.0,0.1072,0.1,nc,nc72184761,2017-02-03 10:01:52.910000+00:00,"1 km NE of Garberville, California",earthquake,0.3,0.37,0.153,27.0,reviewed,nc,nc,24.943901329038052,56
2016-02-29 07:51:19.210000+00:00,40.0073333,-123.6856667,8.37,2.31,md,16.0,95.0,0.1135,0.12,nc,nc72599715,2017-02-10 02:04:31.720000+00:00,"10 km SE of Benbow, California",earthquake,0.46,0.79,0.088,27.0,reviewed,nc,nc,27.445010994366815,56
2018-08-23 08:05:10.120000+00:00,40.131,-123.7971667,21.81,2.04,md,22.0,82.0,0.09827,0.12,nc,nc73074570,2018-08-23 23:50:02.883000+00:00,"2km ENE of Redway, CA",earthquake,0.35,0.4,0.159,25.0,reviewed,nc,nc,24.459865404304963,56
2015-12-20 19:51:11.780000+00:00,40.0911667,-123.6818333,20.81,2.26,md,31.0,78.0,0.1135,0.12,nc,nc72570136,2017-02-08 22:17:00.620000+00:00,"9 km ENE of Benbow, California",earthquake,0.2,0.31,0.137,25.0,reviewed,nc,nc,26.94366213689994,56
2022-01-14 02:24:29.390000+00:00,40.0253333,-123.7531667,18.05,2.48,md,35.0,94.0,0.08488,0.16,nc,nc73678171,2022-03-19 22:08:00.040000+00:00,"12km SSE of Redway, CA",earthquake,0.3,0.4,0.109,38.0,reviewed,nc,nc,26.003802939269328,56
2014-01-08 20:51:22.880000+00:00,40.1115,-123.738,21.581,2.07,md,32.0,82.0,0.09369,0.09,nc,nc72138971,2017-02-02 20:43:36.130000+00:00,"5 km ENE of Garberville, California",earthquake,0.23,0.24,0.11,30.0,reviewed,nc,nc,25.70226928710503,56
2008-12-04 09:44:08.760000+00:00,40.0375,-123.639,-1.184,2.58,md,24.0,117.0,0.1694,0.23,nc,nc40227240,2017-01-19 02:38:44.880000+00:00,"12 km ESE of Benbow, California",earthquake,0.41,2.01,0.171,24.0,reviewed,nc,nc,28.18955387117613,56
2018-09-02 01:37:59.430000+00:00,40.1176667,-123.7766667,20.65,2.06,md,17.0,122.0,0.09922,0.09,nc,nc73079260,2018-09-06 19:15:03.830000+00:00,"4km E of Redway, CA",earthquake,0.31,0.35,0.168,18.0,reviewed,nc,nc,24.933169212042092,56
2019-03-18 23:36:26.020000+00:00,40.1171667,-123.7685,22.5,2.09,md,20.0,64.0,0.02046,0.1,nc,nc73153956,2019-03-19 04:28:02.735000+00:00,"5km E of Redway, CA",earthquake,0.38,0.36,0.147,28.0,reviewed,nc,nc,25.088006439823957,56
2021-10-16 06:18:08.570000+00:00,40.0483333,-123.798,17.36,2.0,md,28.0,84.0,0.09892,0.17,nc,nc73640160,2021-10-16 21:50:10.843000+00:00,"8km SSE of Redway, CA",earthquake,0.45,0.6,0.087,24.0,reviewed,nc,nc,25.01746753067083,56
2012-12-03 05:55:19.700000+00:00,40.122,-123.7708333,21.911,2.01,md,17.0,83.0,0.09369,0.11,nc,nc71897516,2017-01-29 01:40:31.850000+00:00,"3 km NE of Garberville, California",earthquake,0.33,0.39,0.148,22.0,reviewed,nc,nc,25.010752564394625,56
2008-04-23 04:25:19.620000+00:00,40.0905,-123.7665,19.113,2.3,md,23.0,122.0,0.1207,0.13,nc,nc40215840,2017-01-18 04:43:22.441000+00:00,"2 km ESE of Garberville, California",earthquake,0.38,0.52,0.142,24.0,reviewed,nc,nc,25.311258010866116,56
2022-07-02 07:51:22.870000+00:00,40.0841667,-123.6978333,22.61,2.06,md,28.0,66.0,0.07404,0.16,nc,nc73753416,2022-07-02 11:31:10.991000+00:00,"11km ESE of Redway, CA",earthquake,0.35,0.41,0.208,31.0,reviewed,nc,nc,26.670765374787997,56
2011-12-23 09:53:10.290000+00:00,40.1018333,-123.7883333,19.839,2.01,md,29.0,86.0,0.118,0.15,nc,nc71698420,2017-01-25 23:51:33.860000+00:00,"0 km ENE of Garberville, California",earthquake,0.3,0.36,0.112,26.0,reviewed,nc,nc,24.828452453904607,56
2016-11-09 01:30:52.780000+00:00,40.0458333,-123.7618333,15.19,2.21,md,20.0,129.0,0.1622,0.08,nc,nc72722260,2017-02-11 06:34:01.090000+00:00,"3 km SE of Benbow, California",earthquake,0.34,0.51,0.098,22.0,reviewed,nc,nc,25.705922141967545,56
2010-09-22 23:03:43.940000+00:00,40.1148333,-123.7681667,22.211,2.06,md,20.0,84.0,0.0991,0.11,nc,nc71458915,2017-01-23 00:57:38.590000+00:00,"2 km NE of Garberville, California",earthquake,0.39,0.42,0.086,20.0,reviewed,nc,nc,25.110606554420286,56
2011-11-05 13:59:38.910000+00:00,40.0868333,-123.6818333,20.419,2.03,md,26.0,79.0,0.1171,0.19,nc,nc71676066,2017-01-25 13:03:35.420000+00:00,"8 km ENE of Benbow, California",earthquake,0.33,0.43,0.118,16.0,reviewed,nc,nc,26.97420111482714,56
2011-08-09 21:39:03.620000+00:00,40.0441667,-123.7803333,16.489,2.84,md,24.0,110.0,0.1459,0.14,nc,nc71616450,2022-07-23 02:51:28.008000+00:00,"2 km S of Benbow, California",earthquake,0.3,0.57,0.194,26.0,reviewed,nc,nc,25.37343430433582,56
2011-03-08 14:30:00.300000+00:00,40.1103333,-123.7951667,21.109,2.06,md,22.0,89.0,0.1135,0.09,nc,nc71539606,2017-01-24 03:22:48.780000+00:00,"1 km N of Garberville, California",earthquake,0.25,0.28,0.118,25.0,reviewed,nc,nc,24.642083528895242,56
2020-10-20 07:45:28.160000+00:00,40.0985,-123.7961667,20.63,2.02,md,21.0,89.0,0.008206,0.13,nc,nc73473046,2020-10-29 18:32:04.883000+00:00,"3km SE of Redway, CA",earthquake,0.33,0.33,0.15,19.0,reviewed,nc,nc,24.70653463271217,56
2020-06-21 01:57:20.980000+00:00,40.092,-123.7411667,21.97,2.7,md,35.0,77.0,0.1128,0.15,nc,nc73412801,2020-08-30 00:00:58.040000+00:00,"8km ESE of Redway, CA",earthquake,0.26,0.32,0.17,37.0,reviewed,nc,nc,25.777502694523484,56
2011-08-09 21:38:40.840000+00:00,40.0428333,-123.7823333,15.399,2.09,md,25.0,115.0,0.1441,0.22,nc,nc71616455,2017-01-24 23:58:06.337000+00:00,"2 km S of Benbow, California",earthquake,0.54,0.66,0.106,18.0,reviewed,nc,nc,25.34519141765755,56
2021-03-30 06:37:38.460000+00:00,40.0283333,-123.7698333,18.26,2.06,md,22.0,85.0,0.07855,0.18,nc,nc73541626,2021-03-30 21:07:07.902000+00:00,"11km SSE of Redway, CA",earthquake,0.33,0.37,0.157,18.0,reviewed,nc,nc,25.674203029582614,56
2011-08-09 21:59:53.360000+00:00,40.0425,-123.7836667,15.729,2.56,md,33.0,108.0,0.1432,0.21,nc,nc71616480,2017-01-24 23:58:27.590000+00:00,"2 km S of Benbow, California",earthquake,0.4,0.59,0.161,33.0,reviewed,nc,nc,25.32265083070329,56
2022-01-13 10:33:52.700000+00:00,40.0278333,-123.7545,19.3,2.75,md,31.0,93.0,0.08219,0.13,nc,nc73677916,2022-03-19 22:07:57.040000+00:00,"12km SSE of Redway, CA",earthquake,0.32,0.36,0.162,38.0,reviewed,nc,nc,25.962342217816087,56
2013-12-10 07:20:46.900000+00:00,40.3325,-123.7568333,22.499,2.05,md,25.0,41.0,0.1063,0.11,nc,nc72118405,2017-02-02 02:51:50.150000+00:00,"12 km NE of Myers Flat, California",earthquake,0.26,0.53,0.147,21.0,reviewed,nc,nc,23.867365390637993,57
2010-07-01 17:25:41.140000+00:00,40.254,-123.6276667,26.896,2.15,md,26.0,41.0,0.08108,0.13,nc,nc71418180,2017-01-22 15:11:20.470000+00:00,"8 km N of Alderpoint, California",earthquake,0.39,0.77,0.092,23.0,reviewed,nc,nc,26.927353416357462,57
2010-03-22 03:37:40.900000+00:00,40.2603333,-123.7343333,23.534,2.04,md,21.0,48.0,0.06126,0.14,nc,nc71366840,2017-01-22 03:02:44.594000+00:00,"7 km NE of Phillipsville, California",earthquake,0.42,0.33,0.159,18.0,reviewed,nc,nc,24.746196335581132,57
2013-01-10 15:55:04.320000+00:00,40.3196667,-123.7495,22.184,2.83,md,25.0,38.0,0.0982,0.15,nc,nc71919066,2017-01-30 19:36:29.960000+00:00,"11 km NNE of Miranda, California",earthquake,0.31,0.39,0.196,55.0,reviewed,nc,nc,24.080512377180707,57
2012-11-19 20:04:45.340000+00:00,40.3493333,-123.6231667,23.952,2.05,md,20.0,44.0,0.1351,0.14,nc,nc71889651,2017-01-28 23:41:30.596000+00:00,"14 km SW of Mad River, California",earthquake,0.43,0.78,0.154,14.0,reviewed,nc,nc,26.45961868856705,57
2018-11-15 23:12:50.830000+00:00,40.3841667,-123.768,23.34,2.52,md,34.0,39.0,0.0583,0.14,nc,nc73111381,2022-08-08 10:03:19.307000+00:00,"30km N of Redway, CA",earthquake,0.21,0.33,0.138,31.0,reviewed,nc,nc,23.372417872664506,58
2012-05-30 15:25:40.010000+00:00,40.5225,-123.6155,24.209,2.13,md,15.0,91.0,0.05405,0.07,nc,nc71793601,2017-01-27 22:31:41.875000+00:00,"11 km NW of Mad River, California",earthquake,0.33,0.52,0.111,16.0,reviewed,nc,nc,25.980034122450007,58
2018-06-05 06:15:41.200000+00:00,40.4281667,-123.6508333,4.88,2.05,md,14.0,61.0,0.07783,0.05,nc,nc73025696,2018-06-06 00:49:01.127000+00:00,"37km NNE of Redway, CA",earthquake,0.24,0.72,0.114,14.0,reviewed,nc,nc,25.507557474638496,58
2016-05-10 06:26:46.190000+00:00,40.3558333,-123.664,21.09,2.18,md,26.0,44.0,0.1387,0.08,nc,nc72633185,2022-08-02 22:03:30.397000+00:00,"16 km SW of Mad River, California",earthquake,0.28,0.24,0.131,24.0,reviewed,nc,nc,25.573370054836122,58
2017-05-09 20:40:34.410000+00:00,40.4196667,-123.6545,22.01,2.9,ml,32.0,36.0,0.0856,0.14,nc,nc72799581,2017-05-10 22:33:09.785000+00:00,"12 km WSW of Mad River, California",earthquake,0.26,0.34,0.319,18.0,reviewed,nc,nc,25.46659221302073,58
2020-01-28 02:09:11.170000+00:00,40.5178333,-123.6253333,24.36,2.01,md,20.0,76.0,0.05576,0.09,nc,nc73332721,2020-02-07 15:24:05.334000+00:00,"38km W of Hayfork, CA",earthquake,0.44,0.97,0.127,13.0,reviewed,nc,nc,25.774992235976608,58
2008-02-22 03:08:11.090000+00:00,40.526,-123.6061667,20.034,2.2,md,17.0,102.0,0.07117,0.16,nc,nc51196872,2017-01-17 21:58:13.588000+00:00,"11 km NW of Mad River, California",earthquake,0.4,0.64,0.141,14.0,reviewed,nc,nc,26.177954165755743,58
2019-01-26 00:05:18.590000+00:00,40.5116667,-123.6516667,23.22,2.05,md,15.0,61.0,0.0683,0.04,nc,nc73136551,2019-02-05 23:10:04.113000+00:00,"38km E of Hydesville, CA",earthquake,0.32,0.47,0.103,15.0,reviewed,nc,nc,25.217620584985234,58
2022-12-16 13:27:30.070000+00:00,40.5295,-123.6098333,26.06,2.15,md,27.0,66.0,0.05793,0.09,nc,nc73819356,2022-12-22 02:03:14.610000+00:00,"36km W of Hayfork, CA",earthquake,0.36,0.6,0.157,27.0,reviewed,nc,nc,26.0909722639719,58
2016-10-06 12:01:55.750000+00:00,40.441,-123.7463333,22.31,2.04,md,18.0,86.0,0.05856,0.1,nc,nc72708186,2017-02-11 02:39:44.007000+00:00,"17 km ENE of Redcrest, California",earthquake,0.35,0.33,0.105,16.0,reviewed,nc,nc,23.5197384016289,58
2018-06-04 11:47:50.370000+00:00,40.4288333,-123.6468333,4.15,2.51,md,27.0,56.0,0.07509,0.18,nc,nc73025281,2018-06-05 03:58:01.533000+00:00,"38km NNE of Redway, CA",earthquake,0.29,0.93,0.125,48.0,reviewed,nc,nc,25.59013715901573,58
2013-06-21 12:29:58.520000+00:00,40.4113333,-123.7313333,6.479,2.06,md,24.0,52.0,0.06937,0.15,nc,nc72012600,2017-02-01 00:49:35.360000+00:00,"18 km E of Redcrest, California",earthquake,0.26,0.53,0.156,26.0,reviewed,nc,nc,23.948190242619745,58
2015-02-24 03:28:29+00:00,40.6571667,-123.6978333,20.532,2.14,md,26.0,69.0,0.1838,0.08,nc,nc72400565,2017-02-07 07:35:44.370000+00:00,"21 km WNW of Hyampom, California",earthquake,0.23,0.29,0.146,22.0,reviewed,nc,nc,24.107886560492812,59
2009-12-03 10:04:24.940000+00:00,40.5791667,-123.6411667,23.657,2.28,md,14.0,100.0,0.1054,0.05,nc,nc71317300,2017-01-21 06:50:35.046000+00:00,"16 km WSW of Hyampom, California",earthquake,0.32,0.77,0.115,25.0,reviewed,nc,nc,25.338273198731695,59
2011-08-30 23:56:31.810000+00:00,40.6173333,-123.6098333,24.125,2.21,md,20.0,62.0,0.1081,0.06,nc,nc71630780,2017-01-25 03:32:56.914000+00:00,"13 km W of Hyampom, California",earthquake,0.42,0.67,0.115,20.0,reviewed,nc,nc,26.01562477325538,59
2016-11-08 00:08:21.450000+00:00,40.6015,-123.7621667,7.37,2.36,md,23.0,41.0,0.1811,0.12,nc,nc72721780,2017-02-11 06:24:43.410000+00:00,"26 km W of Hyampom, California",earthquake,0.24,0.68,0.102,33.0,reviewed,nc,nc,22.798913230001848,59
2016-11-26 00:48:49.730000+00:00,40.6031667,-123.7761667,6.47,2.19,md,18.0,53.0,0.1802,0.09,nc,nc72729525,2017-02-11 08:18:28.569000+00:00,"26 km NNE of Redcrest, California",earthquake,0.24,0.72,0.203,16.0,reviewed,nc,nc,22.525695587129047,59
2014-03-27 07:45:56.400000+00:00,40.5763333,-123.734,22.282,2.62,md,28.0,60.0,0.1568,0.06,nc,nc72189495,2017-02-03 12:03:12.710000+00:00,"23 km NW of Mad River, California",earthquake,0.23,0.32,0.174,37.0,reviewed,nc,nc,23.393106202302384,59
2008-02-24 13:00:20.860000+00:00,40.9003333,-123.7216667,4.19,3.28,ml,10.0,97.0,0.2478,0.07,nc,nc71100926,2020-07-14 21:21:09.412000+00:00,"9km WSW of Willow Creek, CA",earthquake,0.52,1.52,0.14,10.0,reviewed,nc,nc,24.39775577913537,60
2016-08-31 06:51:06.540000+00:00,40.9321667,-123.6941667,24.65,2.06,md,17.0,67.0,0.06486,0.15,nc,nc72688106,2017-02-10 22:48:45.678000+00:00,"5 km W of Willow Creek, California",earthquake,0.51,0.99,0.215,14.0,reviewed,nc,nc,25.202245086594225,60
2018-05-16 22:01:08.290000+00:00,40.7918333,-123.6373333,24.34,2.94,ml,55.0,43.0,0.1099,0.13,nc,nc73016880,2018-05-17 06:44:02.252000+00:00,"16km S of Willow Creek, CA",earthquake,0.2,0.7,0.206,19.0,reviewed,nc,nc,25.762048408862025,60
2013-06-25 17:43:33.230000+00:00,40.936,-123.6058333,24.294,2.47,md,19.0,89.0,0.1135,0.17,nc,nc72015405,2017-02-01 01:32:18.820000+00:00,"2 km E of Willow Creek, California",earthquake,0.42,0.91,0.16,31.0,reviewed,nc,nc,27.31622240904415,60
2016-08-19 16:07:31.100000+00:00,40.8778333,-123.7125,23.01,2.09,md,27.0,61.0,0.01532,0.06,nc,nc72680411,2017-02-10 21:33:25.541000+00:00,"9 km SW of Willow Creek, California",earthquake,0.26,0.24,0.176,19.0,reviewed,nc,nc,24.48139020934482,60
2014-03-02 04:50:09.990000+00:00,40.7941667,-123.7591667,-0.918,2.09,md,28.0,55.0,0.08288,0.22,nc,nc72177681,2017-02-03 08:03:23.830000+00:00,"19 km SSW of Willow Creek, California",earthquake,0.37,0.64,0.182,25.0,reviewed,nc,nc,23.116245514647595,60
2016-06-19 05:05:25.180000+00:00,40.9028333,-123.6218333,24.34,2.21,md,20.0,88.0,0.08829,0.12,nc,nc72652971,2017-02-10 14:37:41.383000+00:00,"4 km S of Willow Creek, California",earthquake,0.45,0.64,0.215,19.0,reviewed,nc,nc,26.704454497249547,60
2018-06-02 23:18:23.380000+00:00,40.7921667,-123.6326667,24.4,2.43,md,32.0,43.0,0.112,0.11,nc,nc73024456,2022-08-08 04:17:46.751000+00:00,"16km S of Willow Creek, CA",earthquake,0.24,0.82,0.186,39.0,reviewed,nc,nc,25.871542594586202,60
2008-11-18 07:52:08.870000+00:00,40.931,-123.7891667,21.175,2.43,md,16.0,84.0,0.07117,0.2,nc,nc40226338,2017-01-19 01:04:37.678000+00:00,"13 km W of Willow Creek, California",earthquake,0.4,0.57,0.106,22.0,reviewed,nc,nc,23.138427933972338,60
2013-10-26 08:27:13.200000+00:00,40.7775,-123.7095,22.772,2.02,md,22.0,70.0,0.0991,0.13,nc,nc72095756,2017-02-01 20:07:14.047000+00:00,"18 km SW of Trinity Village, California",earthquake,0.34,0.53,0.188,22.0,reviewed,nc,nc,24.10681613920895,60
